ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
6400
ITEM: BOX BOUNDS ss pp pp
-9.7926982851326834e+00 3.6894730484111182e+02
0.0000000000000000e+00 1.4440000000000000e+01
0.0000000000000000e+00 1.4440000000000000e+01
ITEM: ATOMS id vx vy vz
4876 -1.29268 -1.31004 -1.20579
4937 -1.13933 1.85055 2.07581
4872 -0.429134 -3.62572 2.69704
4920 1.86717 1.00853 1.8364
4922 2.34994 -2.40522 -3.30351
4924 -1.28312 -0.600693 -0.83932
4983 -1.71979 -0.440424 1.98578
4985 1.53581 -2.68541 2.57889
4987 -1.09659 -2.59708 -2.50338
4940 -0.175256 1.2294 -1.4923
5004 1.5607 -0.696674 0.795356
5001 1.55962 -2.72937 -1.9671
4936 2.23669 -1.04404 -0.30133
4984 2.02575 4.03332 0.457602
4986 0.972247 -1.35601 1.55012
4988 0.613412 1.32952 -0.200695
5047 0.778274 -3.37269 0.431798
5049 1.67143 -3.42742 -4.52346
5051 -2.38942 -0.899341 -3.5868
5050 0.367121 1.37696 -0.517143
5000 0.062409 -1.31671 -0.852181
5048 4.28245 -0.519433 0.813398
5068 4.53237 -3.15104 1.85294
5052 -0.571905 0.0242852 0.821061
5065 0.850002 -5.0716 3.50278
5111 0.981915 0.0107877 0.607898
5113 -2.25674 3.43273 2.32833
5115 -3.8116 -0.51189 -2.74736
5064 0.152178 -1.0366 -0.169655
5112 -2.4935 1.13958 -1.62292
5114 0.510025 -0.864333 -1.37282
5116 -0.561018 -0.551589 3.18008
5129 -0.686136 -1.10731 -1.31452
5128 -1.68846 0.701358 -0.421168
5132 -1.78271 2.28342 0.958944
5175 -5.79219 -0.788598 -3.97364
5177 1.36863 -6.02936 2.86062
5179 3.51092 -3.84847 0.238666
5176 1.62413 2.31419 -3.7487
5178 4.70395 -1.29458 3.55431
5180 1.121 2.20742 -3.91481
5193 0.359552 -1.52944 1.83422
5192 0.303082 -0.361682 2.00731
5196 -2.8501 1.54232 -1.16693
5239 -2.93095 0.265168 0.886884
5241 1.32805 -0.838606 -0.925158
5243 -0.894734 3.52297 -2.0991
5242 0.3908 1.9087 -4.4413
5244 -3.39047 0.153086 -3.21231
5240 3.06053 1.10083 3.59419
5256 -0.632949 2.37901 -4.83961
5260 0.889205 -1.02177 -0.787392
5257 0.811355 -1.19477 -3.05589
5303 -1.68132 4.01971 1.00352
5305 -0.149673 0.680203 1.20531
5307 0.706187 -0.234533 0.0540361
5304 0.251439 1.3093 -0.560933
5306 0.744653 0.0902639 1.00009
5308 -1.0689 -2.03646 1.30469
5321 0.0646808 1.74529 -0.00116135
5320 1.67955 0.54363 -2.12674
5324 0.87369 2.14993 0.22992
5367 0.794102 -1.95658 1.55973
5369 -0.397768 0.887028 -0.585124
5371 0.00458765 -0.857408 -0.73081
5368 -2.96882 -0.192834 -0.985263
5370 -4.40743 -1.69076 -0.0355535
5372 1.98301 2.32254 0.595977
5384 -4.61045 0.298226 0.0836455
5433 -2.59114 0.721374 -3.49026
5435 1.11586 3.55538 4.76629
5431 -1.04185 -0.557092 0.585876
5388 -2.91328 2.35388 -0.881473
5432 0.915859 -1.1898 0.533455
5434 0.226416 2.24923 -1.70999
5436 -1.33876 1.78959 -0.798538
5499 0.0734118 2.43737 -3.99142
5495 -0.703519 0.0498093 1.446
5497 1.50044 -1.56838 -1.07621
5448 -0.186926 -4.72674 0.467394
5496 0.802574 -0.930625 0.722525
5498 -0.844942 -0.417331 -0.791565
5500 2.46216 1.91298 -1.06498
5516 -2.77379 -0.304534 1.13246
5559 -0.451892 1.20307 3.43038
5561 0.127946 5.67682 -2.9009
5563 1.89351 -1.89546 0.0426628
5560 1.02411 -1.34925 -1.95575
5562 2.16815 -0.382206 -0.138299
5564 -0.146235 3.12941 3.20162
5623 -0.562681 -2.12758 1.61955
5627 -2.21036 -1.39761 0.56465
5625 0.191724 0.314462 -2.57825
5624 -1.19481 -0.635545 0.437652
5626 0.144509 -1.01452 1.03529
5628 2.58414 1.07236 0.928569
5687 -2.95145 1.49712 -0.00719043
5689 3.32368 -1.51487 -0.0666718
5691 -0.0937715 0.490525 -0.092464
5688 -2.31897 -0.969841 1.5953
5690 0.422817 -1.65546 -1.03347
5692 1.04071 -1.33572 0.310514
5751 -1.03981 -0.324354 -3.15626
5753 -0.752188 1.50934 3.29742
5755 -1.77908 1.67674 -4.06847
5752 0.125005 -0.80178 0.0023211
5754 -0.644744 -0.872625 1.14477
5756 -1.55596 -1.55212 0.58502
5815 2.99868 4.68718 -0.792732
5817 0.12551 2.47871 4.38065
5819 0.010349 1.23495 -0.659215
5816 -1.76794 -0.496864 1.68564
5818 1.91363 -2.42531 -1.61118
5820 2.05574 0.312196 1.40265
5879 1.66045 -0.232773 -2.44023
5881 0.80968 -1.29361 1.3979
5883 -0.84712 -1.38653 -2.03755
5880 -2.55655 4.32683 -2.66683
5882 2.68414 -3.99649 0.98438
5884 0.395453 0.341679 1.8178
5943 -0.029856 1.13683 -2.27606
5945 1.53133 -3.46135 1.73221
5947 1.88209 0.444701 -0.295361
5944 0.280185 -0.24207 -0.193765
5946 -2.59548 -0.744898 0.771655
5948 2.42769 -0.372058 0.770042
6007 -1.66497 0.874684 -1.51155
6009 -2.17509 -2.34748 -0.611534
6011 -3.91019 1.26707 -1.46275
6008 1.45685 -3.3111 -1.06184
6010 1.57835 -1.29815 0.688756
6012 -1.52206 -0.543382 1.55988
6071 -0.676003 -1.10553 2.0546
6073 -0.0243111 -0.00963252 -1.29515
6075 -0.624466 1.52814 -2.40035
6072 1.02747 0.676255 2.14266
6074 3.05682 0.260385 -1.07292
6076 2.33381 -0.99975 1.49972
6135 -2.1692 0.228163 1.36509
6137 -1.83956 -2.63979 -1.19989
6139 -2.29146 0.0652599 1.84421
6136 -0.506232 -0.376965 -3.19235
6138 -0.688347 0.124139 -3.67793
6140 1.48625 -1.98484 2.2108
6199 0.972244 -1.54088 2.79877
6201 -0.255092 2.89444 -2.28669
6203 -2.35788 0.428812 -4.38005
6200 2.81601 1.96091 -2.78821
6202 0.840331 -1.53432 -1.14444
6204 2.56537 -3.01319 -0.0627257
6263 -1.15266 1.27713 1.91319
6265 3.78845 0.766287 0.0466385
6267 0.280299 -2.36293 -0.707283
6264 0.402755 -2.1031 0.00134525
6266 3.28347 -1.49104 0.400526
6268 -1.31992 -1.94597 0.214363
6327 -0.0924424 -0.424604 1.16578
6329 0.0531007 0.169113 0.242138
6331 -3.0987 -0.00616809 -0.172968
6328 4.14085 1.32779 1.58886
6332 -1.1495 -2.67831 1.19883
6330 2.19938 1.76597 2.6455
6391 -0.0677166 -0.344855 -0.746542
6392 0.500102 -0.884462 2.45839
6393 -2.08876 1.5671 0.191277
6394 3.3245 0.0153668 -0.921223
6395 0.100867 0.151811 -3.4027
6396 2.16114 -0.384682 0.146928
14 -2.78716 -1.81851 2.76246
15 -1.09384 -3.04246 -2.35859
29 -0.189216 1.20535 -4.12656
32 -1.48522 -4.79218 0.0286023
16 3.96323 1.83513 -1.45546
13 0.293471 -2.97359 -0.215116
79 -2.78023 1.41988 1.16339
93 0.340412 4.95257 -0.353813
78 -1.2623 -0.968101 5.468
96 0.649401 3.41131 3.16586
143 -2.21546 0.240952 -1.19797
157 1.86131 2.05266 -2.63032
141 -1.08654 0.656023 1.72104
142 2.0046 2.5022 -0.849248
160 -0.0262351 -1.49031 2.36655
221 -4.08142 3.08743 1.54437
207 0.130785 -2.12991 -0.420482
205 -1.23318 0.220614 -0.715305
144 -1.03656 0.2534 -2.76853
194 -3.68475 -0.0823168 0.0105338
273 -3.07969 -2.05494 0.455332
206 5.37691 1.29499 -3.53814
224 -1.13545 -2.99782 -1.53664
271 -0.147114 -2.11773 4.15626
285 1.37521 -0.168539 -0.300525
208 -0.794421 0.206717 5.3604
269 2.62546 0.976685 -0.201565
337 0.7732 -2.61624 2.08351
321 -0.782981 -1.53958 0.613387
270 -1.39421 0.00890068 -1.39006
288 -4.2068 3.4775 -0.38347
335 -1.80498 -0.504442 -0.7068
349 0.792644 3.56099 3.4347
333 1.09811 1.5156 0.703906
272 -0.419586 -0.946633 3.94955
385 2.37838 -0.15532 -1.46154
322 -2.57816 -2.70175 0.348897
334 2.06547 4.98352 -2.19072
352 0.270105 -1.54336 -1.23492
399 -2.2166 0.151617 -0.950904
413 -2.82694 2.31748 1.88701
336 1.30631 -4.16705 0.307235
397 0.577856 0.0204937 -2.3386
449 1.46326 0.387687 3.14255
386 2.14657 -0.708568 -2.51573
398 2.46153 -5.36791 -1.09779
416 3.15044 -0.477478 0.10726
463 1.09694 2.11542 -0.344635
477 0.607873 0.492932 0.263078
400 2.16522 -0.603386 0.473163
461 0.289173 1.2508 -0.242333
450 -1.53824 -2.44663 -0.842973
513 -0.210486 4.14109 1.99132
529 -2.49548 2.51757 -3.37328
462 -1.36222 0.0961989 0.154886
480 2.31187 0.857355 1.89383
527 0.992944 -2.66642 0.640629
541 0.0255303 -2.25809 -1.42949
464 0.14458 0.0430879 -1.57831
525 1.87617 0.595012 -3.39365
593 0.0060358 0.251003 0.948518
577 -0.0562456 -0.270168 0.568143
526 -2.02007 0.231206 -1.98851
544 3.97115 -1.92875 -3.76961
591 0.268633 0.0843807 -2.93079
605 -1.9985 1.59744 -2.3232
589 -0.873406 3.619 -3.35293
528 -2.15646 0.539127 -0.0653511
657 -2.2472 -3.7689 0.131468
641 -0.433803 0.879162 -1.3318
590 0.0271746 -2.34303 0.499515
608 0.0819522 3.67715 -2.18753
655 2.09058 -0.842251 -1.57963
669 -0.540886 0.325272 0.998853
653 -0.156204 -0.117332 0.832043
592 -1.04881 -1.08657 -0.210399
705 -4.03193 0.028793 -0.478098
642 4.70246 -0.666574 0.504546
654 -1.55225 3.09269 -2.07024
672 0.985119 -2.25686 -0.342569
719 0.0564532 -1.62222 -1.22181
733 -0.643692 1.19164 -0.14054
656 1.29422 -2.41513 0.650641
717 -1.07927 -2.23404 1.86328
785 -3.13031 0.961782 -0.197509
706 2.80246 0.845397 3.32172
718 5.00028 -0.273834 0.661905
736 -1.32517 -0.107396 -1.7982
783 -3.71983 2.74277 -2.72939
797 -2.04266 -1.65712 -0.600884
781 0.379561 2.46636 -0.740642
770 2.32726 0.954043 -2.3585
849 -0.21056 0.758428 -1.93887
782 1.06843 1.59537 2.68312
800 -2.31335 -3.13683 -0.465567
847 -1.18459 -1.6751 0.6627
861 1.30322 -0.556213 1.94001
845 -0.561498 0.496773 -1.3115
834 1.51164 -3.52762 -3.34403
913 4.84878 0.842792 0.634447
864 -0.452205 -3.36726 -1.24806
846 1.34672 -1.29694 -0.49941
911 1.84524 5.55061 -0.959774
925 -0.851375 2.00539 -0.202842
910 1.1971 -0.131297 2.62448
928 1.10039 -3.20269 -0.843662
898 3.72293 -2.62406 3.60796
962 0.476394 2.11644 -1.81882
961 -2.1469 0.76729 -2.33079
977 -0.736647 -1.06913 3.09818
975 1.80484 -1.56251 0.541571
989 2.74268 -0.478728 4.45112
973 -0.797598 2.0149 2.34103
974 -0.836356 0.103546 -0.368454
992 -0.446017 -3.89507 -3.04384
1026 0.597807 -4.13702 -1.10165
1041 -2.57471 -3.08302 0.528261
1039 -1.00262 0.414337 -1.45223
1053 3.64419 -4.39295 -0.177999
1038 -0.351427 2.8774 0.161555
1056 0.990436 4.36377 2.06826
1105 -1.22695 2.02208 -1.85376
1090 -0.585212 -0.450161 0.675316
1089 -2.25118 -4.93751 -0.556843
1103 0.00293957 2.87731 3.13214
1117 0.242726 2.77619 1.30609
1102 2.76622 2.61233 -0.348999
1120 -4.76525 -0.802399 -0.701519
1104 2.64528 4.82966 3.42753
1101 -3.34852 0.239776 -0.952475
1169 2.66757 -0.415573 -3.62822
1153 2.09758 -1.9735 2.76828
1154 1.53738 -2.26419 -0.554769
1167 -1.42943 -1.25566 -0.914451
1181 -2.60924 2.74054 0.314146
1166 1.3895 0.183955 -2.13468
1184 0.256797 0.240377 0.969413
1165 0.258209 1.21648 1.42784
1168 -0.497832 -2.06829 1.767
1233 2.50498 -0.227883 0.684202
1218 0.629427 1.12219 2.6642
1217 -4.45105 0.303114 -5.17923
1231 1.40059 1.736 0.566025
1245 -3.56238 -0.728265 1.476
1229 -0.755969 -2.37729 4.38709
1230 2.29289 -1.92685 -4.07046
1248 -1.43927 -1.8418 4.93596
1232 1.40434 -3.50187 -1.05788
1281 -1.16579 -0.204442 0.908445
1297 -1.90024 -2.57653 -0.762521
1295 -1.12813 2.15743 1.4362
1309 1.52868 -1.13757 -2.35787
1293 2.98941 0.548382 -1.6163
1294 1.66793 -2.85383 -0.0980691
1312 1.06781 2.61702 1.61171
1296 -1.88582 3.73647 2.70655
1361 0.876943 -0.121815 0.594109
1345 -0.564312 -1.76595 0.993563
1346 2.4192 0.591444 -2.78627
1359 -1.58796 0.338977 0.869618
1373 -3.00855 -1.96357 -0.85937
1357 -1.10214 0.0627764 1.2095
1358 1.20835 -2.04053 1.33939
1376 0.775008 2.40867 3.03736
1360 1.32924 -1.3216 -0.956307
1410 -0.00297792 0.515341 -2.53359
1425 2.26362 -2.77234 3.12205
1423 -3.6773 0.820849 -1.79129
1437 2.0919 -1.34234 1.98309
1421 0.409544 -5.08283 -2.43636
1422 -3.21809 -1.09148 0.980061
1440 -1.28303 -3.30874 -0.0518561
1487 -1.29907 1.04671 -0.613784
1501 4.30905 -3.1744 -0.0891921
1553 0.585469 -1.65302 -0.546515
1537 -2.28878 -0.360963 1.68461
1474 -0.315079 -0.649479 -0.852559
1489 4.8006 1.84141 -0.195847
1486 -2.51929 -3.85604 -0.221099
1504 1.52251 -2.17971 2.09157
1551 -0.592899 1.34836 0.62558
1565 0.533398 1.36183 0.673526
1549 2.69355 0.562022 2.64755
1488 1.61385 3.24776 -2.26297
1538 -3.59096 -0.952833 1.28085
1617 -1.85757 0.679382 1.16837
1550 3.89723 -0.138387 -2.55252
1568 0.608621 2.36934 -0.50431
1615 3.36459 2.26598 2.92873
1629 -0.0171057 0.531465 -1.84339
1681 0.55715 2.23939 1.63892
1665 0.0172737 0.608784 2.54977
1614 -2.58852 -2.78082 -1.72352
1632 -0.848136 -1.93323 2.58064
1616 0.567056 -1.75764 -2.44194
1679 -1.61368 -3.55739 -0.258141
1693 -2.30608 -2.71916 0.667191
1677 -3.7598 1.5187 -3.0925
1745 2.85569 -2.42061 -0.145621
1666 -1.42232 -1.19362 1.88263
1678 2.01975 1.51001 -0.901206
1696 0.717607 -1.34204 0.220076
1743 -2.13096 2.61772 -0.328537
1757 -0.279298 -0.0578539 -1.85514
1680 -1.42968 -2.62255 0.0493485
1730 -3.191 2.02728 0.604775
1809 2.0669 -5.2903 3.62087
1742 1.4398 -2.83816 1.36718
1760 -0.0737874 -2.63231 -0.520166
1807 -0.990916 -3.62613 4.54361
1821 -0.351529 1.49429 -0.0457845
1806 -2.14661 0.316285 -1.59331
1824 1.11326 -5.93154 -1.65407
1885 2.48207 1.55381 -1.76054
1873 -1.70849 0.214763 2.18635
1871 0.590696 3.2833 -4.74105
1858 0.192191 -2.05732 -0.450633
1870 -0.75516 4.12269 2.80755
1888 -2.8944 2.16704 -3.30183
1935 -2.10229 1.32732 1.6578
1949 0.479809 0.855014 -1.14031
1922 -1.88114 3.3834 -1.19156
1952 1.88373 0.98519 -3.24095
1934 -0.737021 -0.362189 2.5127
2013 -0.985536 0.958533 1.9955
1999 -1.79964 3.41026 -6.09846
1998 4.79571 -0.191627 2.3549
2016 2.70837 1.58807 -1.57166
2049 0.779488 -0.88841 3.30886
2063 -0.852349 -1.64223 0.695198
2077 0.852786 -1.06758 0.64494
2062 -1.84412 1.06707 1.84595
2080 -4.01271 2.86863 2.60523
2127 3.70374 1.25073 -2.25566
2141 -0.422624 1.73184 -0.120529
2126 -1.39882 2.69937 -0.302772
2144 0.880415 3.4522 -4.34654
2191 -2.94611 1.8562 3.72754
2205 0.0599079 -0.869996 -2.91301
2208 -1.70352 -2.24735 0.156861
2190 1.25703 4.16348 0.840109
2255 -0.53178 2.32649 -0.787861
2269 3.05342 -1.81198 -3.21049
2272 -1.0556 1.3996 -1.25984
2254 0.370268 -0.512136 1.57677
2319 4.35625 -3.31509 2.24001
2333 1.70955 -1.67025 -1.10425
2318 0.939814 -4.59401 1.46444
2336 1.73548 1.79583 2.57107
2383 0.869551 1.74094 -3.53133
2397 -2.01507 0.342111 1.12652
2382 3.32137 -0.337933 -2.90068
2400 -1.106 -1.08805 1.65595
2447 -2.88153 -1.55767 -2.36897
2461 -0.948674 0.497091 1.63884
2464 -1.14758 1.73824 -0.527698
2446 -4.63088 -2.9926 0.753638
2511 0.468059 -4.23378 -2.97113
2525 0.109242 2.09748 1.38013
2510 0.68217 3.02543 4.75216
2528 -1.20887 -0.447407 -1.50511
2575 5.36961 -1.36915 -2.19741
2589 -3.75521 1.85123 -1.6079
2574 -2.68546 -0.677804 0.0958514
2592 4.6962 2.01778 2.08917
2641 -0.490706 1.88565 0.462488
2639 1.46742 0.614822 1.91059
2653 2.88897 3.22193 -0.022923
2626 0.634689 -3.96884 1.5893
2638 -1.80591 -1.16094 -1.85556
2656 -3.53936 -0.310467 2.70256
2703 -1.88163 -1.32014 -0.354473
2717 3.0599 1.16066 1.86298
2702 0.132373 -3.37478 0.0417984
2720 -1.91382 0.26757 -1.1057
2767 -0.372323 3.42538 1.99355
2781 -2.26371 -0.327671 2.57764
2766 1.66794 1.29065 2.01414
2784 2.41402 -2.69929 -3.27954
2831 1.87328 1.92848 -0.641765
2845 0.860686 0.212513 -2.21454
2829 0.284903 0.856169 -1.21615
2830 -0.909165 2.94575 4.70787
2848 -2.13192 0.867553 -0.854933
2895 -0.74817 0.957348 -1.57515
2909 -1.17941 0.169065 -0.0367448
2894 -1.48544 -0.0682723 2.34217
2912 -2.51614 -0.427145 -3.51302
2973 -0.336702 -0.604284 -0.448464
2959 1.21028 0.0377249 -5.02387
3025 -2.90609 -1.06863 1.01609
2958 2.78362 -0.95415 -0.639176
2976 -0.609665 3.89029 -0.706622
3023 3.98652 1.07993 1.17821
3037 2.18598 -2.18417 -2.67558
3010 -2.45567 -1.31362 -0.646407
3022 -3.04903 -2.01858 3.04149
3040 -2.08944 -1.34019 5.21105
3087 1.09729 3.25533 1.13492
3101 0.168183 1.32887 -3.71398
3086 -1.62638 1.9491 0.0738135
3104 1.6853 0.226791 -1.34192
3151 -0.0648898 -0.961195 -1.47559
3165 -1.2862 0.744873 -1.12536
3150 -1.39195 0.269239 -2.38212
3168 -0.378409 1.65974 1.57418
3215 -2.34335 -0.000162263 -2.21478
3229 1.13611 -3.87884 -0.639678
3214 -0.0819457 1.31935 -1.32865
3232 -0.038785 0.821403 -2.621
3279 1.81986 0.572761 -4.15534
3293 -2.38331 -5.00443 -1.28996
3278 0.602059 1.21528 -0.544666
3296 -1.38266 -0.860853 -0.613142
3343 -1.46134 -1.24861 1.18686
3357 0.94859 -0.900809 2.24487
3342 0.458309 0.187005 -1.64435
3360 -0.369723 0.174152 2.702
3421 0.15039 1.49883 -0.489323
3407 -1.6739 0.508714 -0.453946
3406 0.605329 -1.47303 0.168473
3424 -5.16725 1.58816 -3.63127
3471 2.94568 0.193002 4.32397
3485 2.24226 1.5868 -3.78575
3488 -0.636243 -1.57195 0.332614
3470 -3.06708 0.0254798 1.53531
3535 2.36905 -2.91724 3.53429
3549 1.97721 -0.551676 3.48984
3534 -0.704505 -0.181969 -2.84373
3552 -6.04304 -2.92046 -0.519114
3599 -3.95647 4.48061 -0.606487
3613 0.693932 -1.35019 -0.0688218
3598 1.77626 -4.14999 -0.902376
3616 1.08224 1.06834 1.4797
3663 0.372454 -0.198796 1.50669
3677 3.23262 -5.09944 0.664566
3661 0.203611 0.635704 1.48849
3662 -0.281994 -2.03751 -1.29234
3680 1.40613 -5.78233 -0.662153
3727 1.16921 -1.03445 -1.40025
3741 1.20705 2.0957 -3.02567
3725 1.2993 0.258279 -0.162264
3726 1.23057 -1.7419 0.784108
3744 -0.606314 -2.43199 0.643331
3791 1.63022 0.0351973 -0.288553
3805 -1.28642 0.413253 0.854095
3728 0.380784 -1.09 -0.715868
3789 0.577363 0.112562 0.0210878
3857 3.25429 0.635176 0.0925544
3790 -0.830241 -0.353252 -1.04107
3808 2.03375 0.111298 -1.37912
3855 -4.6787 2.16819 -0.417964
3869 1.32007 2.23295 4.13351
3854 0.428614 0.425703 2.98812
3872 -0.307351 -1.66634 -0.572142
3919 0.559131 -2.21368 -3.3419
3933 -3.23842 2.324 -2.52969
3918 -1.06468 -2.08608 -5.34014
3936 -0.34184 -1.44745 -0.528106
3983 0.432734 0.739439 -1.83799
3997 1.67215 1.15706 3.24511
4000 -0.268619 -3.3127 1.59029
3982 0.193012 -2.26838 4.25189
4049 0.371121 -3.39831 1.04091
4047 -1.85606 3.37101 -1.34445
4061 -2.22755 -0.413841 -3.51446
4046 2.34097 0.293972 -0.985884
4064 1.71048 -2.90289 3.70537
4111 -0.408372 0.880308 1.28284
4125 0.197286 0.331397 -2.11737
4110 -1.52882 -1.34827 -4.98799
4128 -0.674165 -2.60358 0.679252
4189 0.271524 -3.42123 -1.93177
4175 3.7197 -2.9831 0.00146931
4174 4.67785 -1.5241 0.637064
4192 2.59066 -0.295084 -1.7773
4176 1.52377 0.706827 0.333207
4253 0.596602 0.965714 2.16431
4239 -2.0257 -4.79748 -4.55457
4237 -2.23893 -6.22357 1.54581
4238 0.872805 -3.55627 -1.47733
4256 -0.221124 0.285669 3.15042
4240 -0.45043 -2.88161 -0.908272
4303 -0.895236 -3.1445 -2.96393
4317 -2.76239 0.540327 -0.0969096
4302 2.2883 1.6618 -1.4158
4320 -3.95014 -0.599064 -0.872067
4304 2.16528 0.466692 -2.37327
4301 0.797481 -2.88844 -2.78677
4367 2.10975 -1.53446 0.386177
4381 -3.7581 -1.54372 -1.20774
4384 -2.22774 -3.03315 -1.75976
4366 1.3099 0.93507 0.38855
4365 -3.42453 2.89215 -1.26185
4368 2.05079 -0.861703 -0.789839
4417 -0.204723 -3.02751 -0.270314
4433 2.47141 5.33783 1.73286
4445 1.95051 2.4003 1.04129
4431 -3.02252 1.06521 1.29167
4430 -5.46853 2.1659 0.517707
4448 0.0621881 1.61199 1.62355
4429 -3.84085 -2.51146 -2.76968
4432 -0.0408955 0.691644 1.85749
4497 -0.160291 3.12932 0.655255
4495 -1.71328 -2.56666 -0.915182
4509 -1.75205 0.567448 2.69609
4493 2.84491 4.45623 1.97706
4482 -2.22777 2.95493 -1.53686
4494 -1.55744 -2.4707 2.33443
4512 0.28754 -2.4108 -3.70224
4561 -1.79776 -0.0753269 3.60221
4559 -2.07 -1.4152 2.42544
4573 -1.06055 1.89207 1.46546
4496 2.10843 1.00231 0.497505
4557 -0.0190076 -3.56963 -0.0776258
4546 1.06425 -0.958446 2.98625
4558 -0.0935383 0.158971 0.566016
4576 -2.29791 -3.17964 1.04981
4625 1.98067 -2.0747 -0.505116
4623 -1.35687 1.49827 1.12046
4637 -3.08012 1.03194 2.6098
4560 1.88526 2.55128 -2.39392
4673 0.458128 1.58242 -3.3107
4610 1.2412 2.06553 -0.643958
4622 -1.83767 3.27117 -4.42794
4640 -2.37953 -3.58849 2.98033
4689 1.06794 2.64479 2.20619
4687 -0.149652 0.612436 3.19578
4701 1.98314 -2.79783 -2.28998
4624 1.34905 3.54489 1.22265
4685 0.831466 -1.38094 1.21261
4674 -1.11366 -0.137866 0.0446869
4753 0.67883 -3.19031 -0.310939
4737 0.612698 0.123624 1.68618
4686 -0.196384 -2.61676 -1.55575
4704 -5.09384 3.39247 0.591042
4765 2.75092 0.475957 0.0914138
4751 1.38565 1.05761 4.4505
4688 -2.46593 -3.08695 1.0347
4801 -3.79834 4.13283 0.54456
4738 1.67139 -0.232 2.25419
4750 -3.94451 -3.20954 2.87247
4768 -1.63922 3.83165 -2.20186
4817 0.947739 0.208337 -0.301101
4815 -1.09278 0.0115258 0.441656
4829 -0.309106 -1.55763 2.19013
4752 0.97659 -0.12696 -1.22118
4802 1.74808 -1.99711 2.41603
4832 -4.19079 -1.15037 -0.762151
4814 -2.7741 -0.711021 1.06642
4881 -1.70057 -0.141041 -1.34867
4879 -3.9941 1.3609 -1.00009
4893 -1.81339 -0.110775 -1.09576
4866 -0.655645 1.12294 -2.1412
4896 1.60826 -0.671042 -1.92162
4878 1.60195 -3.32301 -2.93524
4945 -0.283241 -0.811906 1.13543
4943 0.0894941 -0.321147 0.352932
4957 -0.123605 3.84388 2.33602
4930 1.51084 -0.663965 -0.577153
4942 -2.68682 1.58507 2.54667
4960 -0.0469894 0.60983 -3.25992
4994 -2.29345 -0.82685 -3.51994
5007 -2.89724 -3.61397 -1.2402
5021 -1.68337 -4.14669 0.41384
5024 -0.968507 2.96727 -2.34829
5006 -0.0936952 1.27106 -2.03247
5058 0.427087 3.39573 -0.0667867
5073 -1.03101 -6.1929 -0.492889
5071 -0.867683 -2.11198 1.39118
5085 2.93261 5.66548 -1.6245
5070 -0.508997 3.25562 -0.271532
5088 -2.24188 3.85282 4.98845
5122 0.12971 2.00948 -1.11289
5137 -2.83208 1.23879 0.508125
5135 -4.10081 3.22952 2.81991
5149 0.33668 -1.73712 1.26416
5134 0.842607 -1.39503 -0.010334
5152 0.283536 1.82956 -1.26135
5201 -1.42918 0.0897631 -1.43747
5186 2.99881 2.45701 0.0107811
5199 0.693932 1.14234 -0.128512
5213 0.739166 0.106902 1.24244
5216 -1.37515 1.41032 -0.0602599
5198 -6.16419 0.474232 4.7314
5265 1.02138 3.84173 -0.458893
5250 1.52882 0.380951 -2.70264
5263 0.763237 1.38231 -4.07114
5277 0.611311 3.41963 -1.76465
5262 0.972715 1.34411 3.14394
5280 1.91975 0.50187 0.538478
5329 1.93302 -1.93964 -1.60307
5314 2.01158 -1.32561 4.72595
5327 -4.34031 -2.47634 -0.197861
5341 0.204321 -1.37632 -1.87569
5326 -1.83547 -1.88831 2.50502
5344 0.558476 -3.63068 -1.18266
5393 -0.420915 0.523179 -1.56799
5378 -0.824308 2.33533 1.53754
5391 -0.913958 -3.85085 2.44921
5405 -0.26706 -3.2922 -1.1667
5390 -1.79944 1.13874 0.116921
5408 -0.855226 0.605538 3.57857
5441 0.63863 -1.63969 2.88144
5442 0.670983 2.11182 0.964606
5455 1.07113 3.04218 0.082564
5469 -1.75646 0.368601 -1.2691
5454 -0.287991 2.45715 2.50785
5472 -1.98688 2.45585 1.30929
5506 2.76288 -0.651056 -0.151669
5585 1.35046 0.108387 2.76777
5505 -0.850638 -0.92662 3.9136
5521 2.39589 0.204118 -0.293443
5519 -0.0425776 3.63146 -1.1188
5533 0.709863 -0.61929 2.43992
5518 -0.0539482 -0.319146 0.975602
5536 0.885357 0.821779 1.14636
5517 3.17945 0.640296 2.8533
5597 -1.32152 -1.93821 -1.98535
5520 3.85508 1.72012 1.6454
5583 1.69899 0.888395 -2.48234
5582 0.193676 2.89567 4.90243
5600 -3.66774 -1.72665 -0.439413
5647 -0.0376189 1.57058 0.835943
5581 -0.409433 0.470441 1.60476
5633 0.167389 0.034063 -1.16175
5584 1.08475 0.278496 0.158348
5645 -0.330127 -2.13764 -2.43647
5697 1.21922 2.32439 -1.55834
5661 1.52638 0.192074 -0.718132
5713 -0.28222 2.6234 -4.1188
5634 0.222004 0.33176 1.55173
5646 0.245873 1.97039 2.8908
5664 -1.5713 1.76821 -0.698894
5711 -2.53272 -2.56895 1.63308
5725 -4.15612 3.54721 -2.92301
5648 -1.63883 -0.297701 2.88398
5709 0.703358 -2.27833 2.07353
5698 0.413385 1.20976 -4.33789
5710 -0.0288654 -1.10886 1.47731
5728 -2.02071 -4.69589 0.344619
5775 2.76332 -1.58579 -3.84102
5789 1.98342 2.86642 3.58182
5712 0.367171 -1.58533 -2.22323
